413	50	50	50	43.1	0.8	0.8	0.5	0.5
414	50	50	50	43.93	0.1	0.1	0.4	0.4
415	50	50	50	43.86	0.11	0.11	0.5	0.5
416	70	70	70	43.05	6.00E-02	6.00E-02	0.4	0.4
417	100	99	101	40.4	1.2	1.2	3	3
418	100	100	100	42.12	8.00E-02	8.00E-02	0.4	0.4
419	100	100	100	42.04	9.00E-02	9.00E-02	0.5	0.5
420	101.5	101.5	101.5	42.33	0.14	0.14	0	0
421	120	120	120	41.7	0.15	0.15	0.4	0.4
422	150	150	150	41.79	0.17	0.17	0.4	0.4
423	150	150	150	41.72	0.18	0.18	0.5	0.5
424	170	170	170	41.69	0.15	0.15	0.4	0.4
425	175	173.25	176.75	41.2	1.7	1.7	3	3
